,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
194,194,0.49179712366315237,2024-01-15 11:05:33.962340,2024-01-15 11:05:35.448581,0 days 00:00:01.486241,True,entropy,16.0,sqrt,14.0,11.0,14.0,False,True,COMPLETE,"[0.6285714285714286, 0.5146198830409356, 0.38333333333333336, 0.49444444444444446, 0.4380165289256198]","[0.00884784 0.01911396 0.         0.00389696 0.03823815 0.01031994
 0.01103556 0.02420851 0.00465953 0.05267368 0.01372508 0.02128781
 0.01659195 0.01428571 0.01936568 0.00825593 0.04097603 0.06345162
 0.00973881 0.02252088 0.00330162 0.01535398 0.01417831 0.02901069
 0.00758949 0.00709948 0.00843741 0.040191   0.0029734  0.03067831
 0.00413836 0.00756179 0.01740283 0.0062878  0.0015663  0.01810718
 0.00474975 0.030108   0.03187214 0.00966152 0.03824883 0.00201255
 0.         0.00472602 0.         0.0227946  0.01715458 0.04243782
 0.04376684 0.0379275  0.03493779 0.0039123  0.0158093  0.04280887]"
202,202,0.49179712366315237,2024-01-15 11:05:46.555643,2024-01-15 11:05:48.153483,0 days 00:00:01.597840,True,entropy,18.0,sqrt,14.0,13.0,14.0,False,True,COMPLETE,"[0.6285714285714286, 0.5146198830409356, 0.38333333333333336, 0.49444444444444446, 0.4380165289256198]","[0.00884784 0.01911396 0.         0.00389696 0.03823815 0.01031994
 0.01103556 0.02420851 0.00465953 0.05267368 0.01372508 0.02128781
 0.01659195 0.01428571 0.01936568 0.00825593 0.04097603 0.06345162
 0.00973881 0.02252088 0.00330162 0.01535398 0.01417831 0.02901069
 0.00758949 0.00709948 0.00843741 0.040191   0.0029734  0.03067831
 0.00413836 0.00756179 0.01740283 0.0062878  0.0015663  0.01810718
 0.00474975 0.030108   0.03187214 0.00966152 0.03824883 0.00201255
 0.         0.00472602 0.         0.0227946  0.01715458 0.04243782
 0.04376684 0.0379275  0.03493779 0.0039123  0.0158093  0.04280887]"
87,87,0.4913751320449885,2024-01-15 10:58:22.590746,2024-01-15 10:59:46.042213,0 days 00:01:23.451467,True,entropy,32.0,log2,18.0,5.0,23.0,False,True,COMPLETE,,
259,259,0.4910176957545379,2024-01-15 11:07:18.808472,2024-01-15 11:07:20.298188,0 days 00:00:01.489716,True,gini,15.0,sqrt,14.0,15.0,14.0,False,True,COMPLETE,"[0.6142857142857143, 0.5029239766081871, 0.3833333333333334, 0.5, 0.4545454545454545]","[0.00961779 0.01909115 0.         0.00358115 0.03368466 0.00963987
 0.01283433 0.02813801 0.00478022 0.05354579 0.00684103 0.02180503
 0.01931732 0.01428571 0.03121244 0.00733106 0.03040543 0.06360381
 0.00986034 0.02610721 0.0031489  0.01025361 0.01343784 0.03267576
 0.00730747 0.0065311  0.00886382 0.04042442 0.00322943 0.03070256
 0.00566516 0.00832101 0.01703798 0.00660434 0.00164582 0.02124065
 0.00535802 0.02453528 0.03671822 0.00845637 0.04054697 0.00222149
 0.         0.00470523 0.         0.01370002 0.01753352 0.04016751
 0.03909078 0.03783903 0.04490369 0.         0.01292841 0.04852324]"
274,274,0.4910176957545379,2024-01-15 11:07:43.210145,2024-01-15 11:07:44.783822,0 days 00:00:01.573677,True,gini,14.0,sqrt,14.0,15.0,14.0,False,True,COMPLETE,"[0.6142857142857143, 0.5029239766081871, 0.3833333333333334, 0.5, 0.4545454545454545]","[0.00961779 0.01909115 0.         0.00358115 0.03368466 0.00963987
 0.01283433 0.02813801 0.00478022 0.05354579 0.00684103 0.02180503
 0.01931732 0.01428571 0.03121244 0.00733106 0.03040543 0.06360381
 0.00986034 0.02610721 0.0031489  0.01025361 0.01343784 0.03267576
 0.00730747 0.0065311  0.00886382 0.04042442 0.00322943 0.03070256
 0.00566516 0.00832101 0.01703798 0.00660434 0.00164582 0.02124065
 0.00535802 0.02453528 0.03671822 0.00845637 0.04054697 0.00222149
 0.         0.00470523 0.         0.01370002 0.01753352 0.04016751
 0.03909078 0.03783903 0.04490369 0.         0.01292841 0.04852324]"
270,270,0.4910176957545379,2024-01-15 11:07:37.088930,2024-01-15 11:07:38.581830,0 days 00:00:01.492900,True,gini,12.0,sqrt,14.0,14.0,14.0,False,True,COMPLETE,"[0.6142857142857143, 0.5029239766081871, 0.3833333333333334, 0.5, 0.4545454545454545]","[0.00961779 0.01909115 0.         0.00358115 0.03368466 0.00963987
 0.01283433 0.02813801 0.00478022 0.05354579 0.00684103 0.02180503
 0.01931732 0.01428571 0.03121244 0.00733106 0.03040543 0.06360381
 0.00986034 0.02610721 0.0031489  0.01025361 0.01343784 0.03267576
 0.00730747 0.0065311  0.00886382 0.04042442 0.00322943 0.03070256
 0.00566516 0.00832101 0.01703798 0.00660434 0.00164582 0.02124065
 0.00535802 0.02453528 0.03671822 0.00845637 0.04054697 0.00222149
 0.         0.00470523 0.         0.01370002 0.01753352 0.04016751
 0.03909078 0.03783903 0.04490369 0.         0.01292841 0.04852324]"
101,101,0.4903422468015769,2024-01-15 11:02:50.650786,2024-01-15 11:02:52.506551,0 days 00:00:01.855765,True,entropy,24.0,sqrt,15.0,6.0,36.0,False,True,COMPLETE,"[0.4928571428571429, 0.5847953216374269, 0.35555555555555557, 0.5722222222222222, 0.44628099173553726]","[0.00603503 0.01792189 0.00924141 0.00608014 0.02582867 0.00352819
 0.02403491 0.03480901 0.01019533 0.04519212 0.00582215 0.00935415
 0.01686496 0.00995654 0.0209328  0.0071178  0.0260194  0.03616884
 0.01070783 0.02256193 0.01245396 0.03071094 0.01554293 0.03804029
 0.01255171 0.0015128  0.0101681  0.01799451 0.00454193 0.01572852
 0.01235155 0.02487142 0.00851752 0.00666431 0.01083178 0.02655465
 0.01326769 0.03009125 0.01277652 0.02325993 0.02317448 0.00708811
 0.00693765 0.01335512 0.00221342 0.03255572 0.0064804  0.02475278
 0.05793878 0.02922663 0.02955412 0.01891704 0.0259287  0.04507162]"
90,90,0.4903422468015769,2024-01-15 11:02:28.869615,2024-01-15 11:02:30.878441,0 days 00:00:02.008826,True,entropy,26.0,sqrt,15.0,7.0,36.0,False,True,COMPLETE,"[0.4928571428571429, 0.5847953216374269, 0.35555555555555557, 0.5722222222222222, 0.44628099173553726]","[0.00603503 0.01792189 0.00924141 0.00608014 0.02582867 0.00352819
 0.02403491 0.03480901 0.01019533 0.04519212 0.00582215 0.00935415
 0.01686496 0.00995654 0.0209328  0.0071178  0.0260194  0.03616884
 0.01070783 0.02256193 0.01245396 0.03071094 0.01554293 0.03804029
 0.01255171 0.0015128  0.0101681  0.01799451 0.00454193 0.01572852
 0.01235155 0.02487142 0.00851752 0.00666431 0.01083178 0.02655465
 0.01326769 0.03009125 0.01277652 0.02325993 0.02317448 0.00708811
 0.00693765 0.01335512 0.00221342 0.03255572 0.0064804  0.02475278
 0.05793878 0.02922663 0.02955412 0.01891704 0.0259287  0.04507162]"
93,93,0.4903422468015769,2024-01-15 11:02:34.649604,2024-01-15 11:02:36.510063,0 days 00:00:01.860459,True,entropy,26.0,sqrt,15.0,6.0,36.0,False,True,COMPLETE,"[0.4928571428571429, 0.5847953216374269, 0.35555555555555557, 0.5722222222222222, 0.44628099173553726]","[0.00603503 0.01792189 0.00924141 0.00608014 0.02582867 0.00352819
 0.02403491 0.03480901 0.01019533 0.04519212 0.00582215 0.00935415
 0.01686496 0.00995654 0.0209328  0.0071178  0.0260194  0.03616884
 0.01070783 0.02256193 0.01245396 0.03071094 0.01554293 0.03804029
 0.01255171 0.0015128  0.0101681  0.01799451 0.00454193 0.01572852
 0.01235155 0.02487142 0.00851752 0.00666431 0.01083178 0.02655465
 0.01326769 0.03009125 0.01277652 0.02325993 0.02317448 0.00708811
 0.00693765 0.01335512 0.00221342 0.03255572 0.0064804  0.02475278
 0.05793878 0.02922663 0.02955412 0.01891704 0.0259287  0.04507162]"
96,96,0.4892704212321437,2024-01-15 11:02:40.465909,2024-01-15 11:02:42.049760,0 days 00:00:01.583851,True,entropy,18.0,sqrt,13.0,7.0,20.0,False,True,COMPLETE,"[0.6785714285714286, 0.4327485380116959, 0.4222222222222222, 0.44999999999999996, 0.46280991735537186]","[0.0151026  0.01426245 0.00218641 0.00440591 0.02809523 0.01107698
 0.02772557 0.03826236 0.00968378 0.04384461 0.01186858 0.01717727
 0.01751997 0.01159872 0.0142755  0.00779025 0.02768829 0.05109811
 0.00679344 0.02509734 0.00740484 0.02023174 0.01564822 0.04620932
 0.00423638 0.00795295 0.01519852 0.02805664 0.00273054 0.02260033
 0.00647462 0.01167508 0.01475256 0.00929324 0.00443579 0.02191981
 0.01064581 0.01871024 0.02920021 0.0049481  0.03416606 0.01389375
 0.         0.01630175 0.         0.02367121 0.02118036 0.0302122
 0.04187949 0.02596694 0.03176676 0.01134715 0.01690361 0.04483241]"
100,100,0.4892704212321437,2024-01-15 11:02:49.059155,2024-01-15 11:02:50.627641,0 days 00:00:01.568486,True,entropy,17.0,sqrt,13.0,4.0,20.0,False,True,COMPLETE,"[0.6785714285714286, 0.4327485380116959, 0.4222222222222222, 0.44999999999999996, 0.46280991735537186]","[0.0151026  0.01426245 0.00218641 0.00440591 0.02809523 0.01107698
 0.02772557 0.03826236 0.00968378 0.04384461 0.01186858 0.01717727
 0.01751997 0.01159872 0.0142755  0.00779025 0.02768829 0.05109811
 0.00679344 0.02509734 0.00740484 0.02023174 0.01564822 0.04620932
 0.00423638 0.00795295 0.01519852 0.02805664 0.00273054 0.02260033
 0.00647462 0.01167508 0.01475256 0.00929324 0.00443579 0.02191981
 0.01064581 0.01871024 0.02920021 0.0049481  0.03416606 0.01389375
 0.         0.01630175 0.         0.02367121 0.02118036 0.0302122
 0.04187949 0.02596694 0.03176676 0.01134715 0.01690361 0.04483241]"
124,124,0.4868585375283939,2024-01-15 11:03:32.004262,2024-01-15 11:03:33.774594,0 days 00:00:01.770332,True,entropy,15.0,sqrt,14.0,14.0,31.0,False,True,COMPLETE,"[0.6, 0.5380116959064327, 0.37777777777777777, 0.4722222222222222, 0.44628099173553715]","[0.01050605 0.021616   0.00574402 0.00315213 0.03098348 0.00665236
 0.02218013 0.03463342 0.00696674 0.05164166 0.01199426 0.0132999
 0.01110522 0.01311968 0.02322779 0.00372848 0.03284147 0.03462208
 0.01245798 0.02045782 0.00890905 0.02533291 0.01421331 0.03753644
 0.00985928 0.00320622 0.01353806 0.02370478 0.00691023 0.02553142
 0.01067609 0.01848218 0.01047758 0.00808685 0.0058707  0.02117299
 0.01895108 0.01767102 0.01615738 0.01838394 0.02833049 0.0088806
 0.00514575 0.01081052 0.00278952 0.03368233 0.01696612 0.02359428
 0.03989206 0.02983055 0.02720122 0.01204246 0.03135038 0.04388156]"
109,109,0.48444755138535045,2024-01-15 11:03:05.162016,2024-01-15 11:03:06.671412,0 days 00:00:01.509396,True,entropy,24.0,sqrt,11.0,12.0,16.0,False,True,COMPLETE,"[0.6285714285714286, 0.5087719298245614, 0.36666666666666664, 0.4388888888888889, 0.4793388429752066]","[0.00201893 0.02991812 0.00062325 0.00971181 0.03963238 0.01115768
 0.02221611 0.02529878 0.01907803 0.05442637 0.01726296 0.0182577
 0.01245776 0.01500699 0.01043382 0.01853189 0.02852691 0.04013496
 0.00190083 0.02238194 0.00971468 0.02041744 0.00383663 0.03495111
 0.00809442 0.01984896 0.01049798 0.02959464 0.00859057 0.0183535
 0.00926714 0.00379128 0.01395675 0.01599722 0.0037184  0.01012454
 0.         0.01650749 0.0305662  0.01508674 0.03084138 0.01846855
 0.00685158 0.0192948  0.00643642 0.01515407 0.00642105 0.03735634
 0.0297495  0.0351313  0.03674349 0.01876254 0.01776195 0.03913414]"
188,188,0.48245462140198986,2024-01-15 11:05:24.391075,2024-01-15 11:05:25.922376,0 days 00:00:01.531301,True,entropy,21.0,sqrt,16.0,12.0,17.0,False,True,COMPLETE,"[0.6071428571428572, 0.456140350877193, 0.3888888888888889, 0.5055555555555555, 0.45454545454545453]","[0.01019761 0.0138585  0.00517232 0.00965565 0.02039268 0.00747145
 0.031893   0.04539319 0.00981935 0.04329041 0.00759522 0.0122806
 0.011014   0.01617526 0.01447314 0.02362344 0.02615145 0.05205393
 0.00416948 0.01801161 0.00346332 0.01969773 0.01326298 0.03623855
 0.00746639 0.00889589 0.00390402 0.03486806 0.00461951 0.02032381
 0.00521709 0.02101381 0.00881532 0.01139801 0.         0.02167978
 0.00635873 0.02072269 0.035361   0.00329848 0.05094221 0.00882963
 0.00770555 0.         0.00344458 0.0319363  0.00974888 0.03629818
 0.04168896 0.02336059 0.04426316 0.01501557 0.01679227 0.0406767 ]"
257,257,0.4813886644987123,2024-01-15 11:07:15.782989,2024-01-15 11:07:17.328434,0 days 00:00:01.545445,True,gini,16.0,sqrt,16.0,14.0,16.0,False,False,COMPLETE,"[0.6857142857142857, 0.45029239766081874, 0.3666666666666667, 0.41666666666666663, 0.48760330578512395]","[0.00207329 0.01469458 0.00507959 0.00995513 0.0368231  0.00780706
 0.02221935 0.05727379 0.01015139 0.05076699 0.00825256 0.01321979
 0.01160471 0.02024699 0.01870648 0.02027358 0.02244647 0.05777715
 0.         0.01384313 0.00356441 0.01983556 0.0138969  0.04051643
 0.00769862 0.00551998 0.00971699 0.04530106 0.00495951 0.02057738
 0.00540759 0.02213156 0.00980436 0.00115833 0.         0.02578331
 0.00712002 0.02011136 0.04136717 0.00306109 0.04991602 0.00217967
 0.00850915 0.         0.00363572 0.03107872 0.01047329 0.03894384
 0.04835905 0.01823151 0.02897977 0.00417553 0.01786082 0.02691014]"
47,47,0.48089024213426124,2024-01-15 10:04:30.991223,2024-01-15 10:06:26.153672,0 days 00:01:55.162449,True,entropy,29.0,sqrt,8.0,8.0,10.0,False,False,COMPLETE,,
127,127,0.48042206066129517,2024-01-15 11:03:39.736894,2024-01-15 11:03:41.454524,0 days 00:00:01.717630,True,entropy,22.0,sqrt,16.0,16.0,22.0,False,True,COMPLETE,"[0.5357142857142857, 0.4619883040935673, 0.3666666666666667, 0.5666666666666667, 0.4710743801652893]","[0.00787997 0.01488626 0.00655138 0.00746118 0.02086797 0.0057734
 0.03352743 0.04108455 0.00758768 0.04318698 0.00586903 0.00948956
 0.00851082 0.01249906 0.01118379 0.01825447 0.02674426 0.05232406
 0.0043457  0.02164605 0.00878372 0.02981585 0.01024866 0.02800252
 0.00576948 0.00687409 0.00521913 0.0269435  0.00932125 0.02265724
 0.0060859  0.0211976  0.00681184 0.00880755 0.         0.02717565
 0.00491356 0.01601299 0.02732441 0.00494558 0.03936443 0.0121712
 0.00595429 0.01744425 0.00266172 0.04113501 0.00753322 0.02804859
 0.05487803 0.02404081 0.04940528 0.01160294 0.02390274 0.04527336]"
242,242,0.47929334355171677,2024-01-15 11:06:49.842902,2024-01-15 11:06:51.390118,0 days 00:00:01.547216,True,gini,6.0,sqrt,16.0,15.0,18.0,False,True,COMPLETE,"[0.5571428571428572, 0.46783625730994155, 0.3944444444444445, 0.5555555555555556, 0.42148760330578516]","[0.01020493 0.01306185 0.0061519  0.00877256 0.02012864 0.00693961
 0.03747168 0.04761904 0.00902346 0.04203103 0.00733561 0.01175092
 0.01031529 0.01799732 0.01662798 0.02080164 0.01995242 0.05135747
 0.         0.03280053 0.00316836 0.03474713 0.01209515 0.0360146
 0.00684322 0.00490665 0.00370244 0.03333205 0.00440845 0.02427719
 0.00480675 0.0196725  0.00871499 0.01065059 0.         0.0229185
 0.00632891 0.01631434 0.03677082 0.00272097 0.04940075 0.00963824
 0.00756369 0.         0.00323175 0.02994762 0.00930959 0.03461675
 0.04008317 0.02206287 0.04165623 0.01380894 0.01595577 0.03998716]"
164,164,0.47913709894571144,2024-01-15 11:04:45.477519,2024-01-15 11:04:46.873399,0 days 00:00:01.395880,True,entropy,16.0,sqrt,17.0,11.0,10.0,False,True,COMPLETE,"[0.7214285714285714, 0.4415204678362573, 0.37222222222222223, 0.45555555555555555, 0.4049586776859504]","[0.00322531 0.02994715 0.00879295 0.         0.         0.01677469
 0.02405825 0.02497999 0.01669289 0.02610289 0.01291188 0.03366315
 0.01602788 0.         0.02294645 0.01451863 0.03414111 0.07150847
 0.         0.02153453 0.0150675  0.00931439 0.01986481 0.01935149
 0.01490986 0.         0.01303595 0.03774943 0.02       0.01297054
 0.00795826 0.02711384 0.00901351 0.         0.         0.03485993
 0.01068561 0.         0.06642181 0.00560741 0.09273926 0.
 0.01309944 0.         0.         0.00990245 0.01701904 0.04907244
 0.02964868 0.         0.0593626  0.         0.         0.02740552]"
39,39,0.4791353038242991,2024-01-15 10:03:22.335178,2024-01-15 10:06:26.047827,0 days 00:03:03.712649,True,gini,11.0,log2,18.0,10.0,98.0,False,True,COMPLETE,,
254,254,0.47904112899328205,2024-01-15 11:07:11.025415,2024-01-15 11:07:12.612238,0 days 00:00:01.586823,True,gini,14.0,log2,15.0,14.0,19.0,False,True,COMPLETE,"[0.5, 0.3742690058479532, 0.42222222222222217, 0.6111111111111112, 0.487603305785124]","[0.0227559  0.         0.01073319 0.01120843 0.01075548 0.00563375
 0.01904053 0.03239396 0.         0.00299444 0.01038796 0.00595489
 0.01110711 0.03262819 0.01380431 0.         0.0353758  0.04987204
 0.00284345 0.02430826 0.01721169 0.00725358 0.00817629 0.03293688
 0.00720315 0.011073   0.0082871  0.02883376 0.02177905 0.02762329
 0.01692646 0.0188097  0.00535634 0.03556878 0.01609644 0.02566796
 0.02625892 0.0205098  0.02251511 0.         0.02346595 0.01762868
 0.02909581 0.02308136 0.00180999 0.0351062  0.00842465 0.01080978
 0.04512585 0.02991162 0.05142525 0.0091772  0.01186629 0.04318637]"
117,117,0.4785853752839399,2024-01-15 11:03:18.461702,2024-01-15 11:03:20.106112,0 days 00:00:01.644410,True,entropy,19.0,sqrt,16.0,13.0,24.0,False,True,COMPLETE,"[0.5, 0.4912280701754386, 0.36666666666666664, 0.5722222222222223, 0.4628099173553719]","[0.0072233  0.01364573 0.01149877 0.00683942 0.02213719 0.00529228
 0.03483409 0.04685197 0.01348016 0.05231253 0.00537995 0.00869876
 0.00780158 0.01145747 0.01329134 0.01673327 0.02922005 0.04796372
 0.00398356 0.01984221 0.00805175 0.03587457 0.01177322 0.02566897
 0.00528869 0.00630125 0.0047842  0.02469821 0.00854448 0.02629698
 0.00557874 0.01943113 0.00624418 0.00807359 0.         0.02491101
 0.0045041  0.01467857 0.02504737 0.01585978 0.03608406 0.01115693
 0.0054581  0.01599057 0.00243991 0.03770709 0.01003582 0.02571121
 0.05394512 0.02203741 0.04528817 0.01063603 0.02191085 0.04150058]"
178,178,0.4774099159745092,2024-01-15 11:05:07.092306,2024-01-15 11:05:08.595567,0 days 00:00:01.503261,True,entropy,15.0,sqrt,16.0,12.0,16.0,False,True,COMPLETE,"[0.6071428571428571, 0.45029239766081874, 0.3666666666666667, 0.5166666666666666, 0.44628099173553715]","[0.00207627 0.01472466 0.00549559 0.01025913 0.02166722 0.00793842
 0.02153369 0.04823027 0.01043306 0.04599606 0.00806992 0.01304814
 0.01170237 0.01718621 0.01537771 0.0250999  0.02778591 0.0553073
 0.00443008 0.01913733 0.00367978 0.01417766 0.01409191 0.03850346
 0.00793304 0.00945188 0.00414802 0.03704731 0.00490822 0.02159404
 0.00554315 0.02232718 0.00936627 0.00111263 0.         0.02303476
 0.00675615 0.02201786 0.03757106 0.00350463 0.04837727 0.00224999
 0.00818715 0.         0.00365986 0.03393232 0.01035818 0.03856682
 0.04429452 0.02482063 0.0470296  0.0051946  0.01784179 0.04321899]"
139,139,0.47705441289173345,2024-01-15 11:03:59.275474,2024-01-15 11:04:01.196338,0 days 00:00:01.920864,True,entropy,17.0,sqrt,17.0,15.0,39.0,False,True,COMPLETE,"[0.5857142857142856, 0.45029239766081874, 0.3555555555555555, 0.5722222222222222, 0.42148760330578516]","[0.00599416 0.02097775 0.00919411 0.         0.01920406 0.00821244
 0.0309498  0.03332987 0.01686296 0.0440937  0.00584107 0.02829623
 0.01835567 0.00904146 0.02211032 0.00920621 0.02376362 0.03734082
 0.00824623 0.02353628 0.01003701 0.02842205 0.0065573  0.03230561
 0.01014263 0.00476863 0.01050593 0.02437662 0.01074407 0.01054225
 0.00439122 0.0282868  0.00231116 0.00410498 0.00323641 0.02334403
 0.01510384 0.02827935 0.02170248 0.0188907  0.02919602 0.00523446
 0.00593263 0.01681866 0.00165014 0.02598992 0.00629023 0.03644319
 0.05595579 0.02803471 0.03961412 0.01335116 0.02548321 0.03739593]"
33,33,0.47539654922430047,2024-01-15 10:03:22.227382,2024-01-15 10:06:26.473629,0 days 00:03:04.246247,True,entropy,2.0,sqrt,8.0,8.0,19.0,False,False,COMPLETE,,
288,288,0.47438996941389283,2024-01-15 11:08:04.451203,2024-01-15 11:08:05.970893,0 days 00:00:01.519690,True,gini,14.0,log2,15.0,16.0,16.0,False,True,COMPLETE,"[0.5357142857142857, 0.368421052631579, 0.4, 0.5388888888888889, 0.5289256198347108]","[0.02146314 0.         0.01274566 0.01331001 0.00799746 0.00669008
 0.02261062 0.03846783 0.         0.0035559  0.0123357  0.00707143
 0.01318969 0.03116664 0.01639262 0.         0.03547819 0.05260311
 0.0033766  0.01185796 0.02043889 0.00362922 0.00970934 0.03911254
 0.00855374 0.00140875 0.00984094 0.03424009 0.01444276 0.02683323
 0.02010017 0.01283469 0.00636065 0.03377897 0.0058129  0.0304807
 0.01100569 0.00451817 0.01701436 0.         0.02786582 0.01019918
 0.03455127 0.01382897 0.00214936 0.04168861 0.01000428 0.01283662
 0.05358695 0.03552005 0.06106748 0.01089793 0.01409122 0.05128382]"
115,115,0.4730737311598556,2024-01-15 11:03:15.238064,2024-01-15 11:03:16.753864,0 days 00:00:01.515800,True,entropy,17.0,sqrt,13.0,13.0,17.0,False,True,COMPLETE,"[0.6071428571428572, 0.4152046783625731, 0.4055555555555556, 0.43333333333333335, 0.5041322314049587]","[0.01464689 0.01677935 0.00257225 0.00518343 0.02953303 0.01303174
 0.02870685 0.03966821 0.01139268 0.04401463 0.01113371 0.01812489
 0.01925486 0.01364556 0.01679471 0.009165   0.02857959 0.05162089
 0.00799228 0.02502591 0.00271898 0.01299384 0.01402436 0.05299161
 0.00498398 0.00935641 0.0148812  0.02918231 0.0032124  0.02358103
 0.0076172  0.00731701 0.01735596 0.01093323 0.00521858 0.0214084
 0.00391156 0.02201205 0.03435319 0.0058213  0.03786379 0.01216742
 0.         0.01302973 0.         0.01475407 0.01295537 0.03130016
 0.03595843 0.03054934 0.03149249 0.01334959 0.0198866  0.03595199]"
